label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Term SAT,Term UNSAT,Term other,Term total,Term time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
aes_ct_80_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3999,1,110,110,45342,8278,1.431373,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_96_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4770,1,129,129,54151,9871,1.710276,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_8_main,Instr,1,1,1,1,0,2,0.302849,0,1,0,1,0.170387,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.170387,0,0.000000,0,0.000000,1,2,0,3,0.473236,753550.000000,753551,1,2468,1,81,81,68281,10543,6.199437,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_16_main,Instr,1,1,2,2,0,4,0.912632,0,2,0,2,0.480136,0,0,0,0,0.000000,0,0,0,0,0.000000,0,2,0,2,0.480136,0,0.000000,0,0.000000,2,4,0,6,1.392768,1104366.000000,1455055,2,4317,1,127,127,129906,19871,16.047377,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_24_main,Instr,1,1,3,3,0,6,1.812256,0,3,0,3,0.949801,0,0,0,0,0.000000,0,0,0,0,0.000000,0,3,0,3,0.949801,0,0.000000,0,0.000000,3,6,0,9,2.762057,1455182.000000,2156559,3,6166,1,173,173,191531,29199,30.016938,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_32_main,Instr,1,1,4,4,0,8,3.036711,0,4,0,4,1.580515,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,1.580515,0,0.000000,0,0.000000,4,8,0,12,4.617226,1805998.000000,2858063,4,8015,1,219,219,253156,38527,48.663943,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_40_main,Instr,1,1,5,5,0,10,4.503416,0,5,0,5,2.346314,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,2.346314,0,0.000000,0,0.000000,5,10,0,15,6.849730,2156814.000000,3559567,5,9864,1,265,265,314781,47855,70.721140,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_48_main,Instr,1,1,6,6,0,12,6.417490,0,6,0,6,3.336522,0,0,0,0,0.000000,0,0,0,0,0.000000,0,6,0,6,3.336522,0,0.000000,0,0.000000,6,12,0,18,9.754012,2507630.000000,4261071,6,11713,1,311,311,376406,57183,98.175648,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_16_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,915,1,34,34,10106,1906,0.329572,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_32_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1686,1,53,53,18915,3499,0.635945,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_48_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,2457,1,72,72,27724,5092,0.897395,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_64_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3228,1,91,91,36533,6685,1.171269,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_80_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3999,1,110,110,45342,8278,1.417035,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_96_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4770,1,129,129,54151,9871,1.702644,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_8_main,Instr,1,1,1,1,0,2,0.304362,0,1,0,1,0.160090,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.160090,0,0.000000,0,0.000000,1,2,0,3,0.464452,753550.000000,753551,1,2468,1,81,81,68281,10543,6.199116,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_16_main,Instr,1,1,2,2,0,4,0.917964,0,2,0,2,0.480297,0,0,0,0,0.000000,0,0,0,0,0.000000,0,2,0,2,0.480297,0,0.000000,0,0.000000,2,4,0,6,1.398261,1104366.000000,1455055,2,4317,1,127,127,129906,19871,16.106275,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_24_main,Instr,1,1,3,3,0,6,1.815246,0,3,0,3,0.951201,0,0,0,0,0.000000,0,0,0,0,0.000000,0,3,0,3,0.951201,0,0.000000,0,0.000000,3,6,0,9,2.766447,1455182.000000,2156559,3,6166,1,173,173,191531,29199,30.215557,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_32_main,Instr,1,1,4,4,0,8,3.047585,0,4,0,4,1.579345,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,1.579345,0,0.000000,0,0.000000,4,8,0,12,4.626930,1805998.000000,2858063,4,8015,1,219,219,253156,38527,48.875899,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_40_main,Instr,1,1,5,5,0,10,4.519213,0,5,0,5,2.348982,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,2.348982,0,0.000000,0,0.000000,5,10,0,15,6.868195,2156814.000000,3559567,5,9864,1,265,265,314781,47855,71.208020,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
des_ct_48_main,Instr,1,1,6,6,0,12,6.454816,0,6,0,6,3.340540,0,0,0,0,0.000000,0,0,0,0,0.000000,0,6,0,6,3.340540,0,0.000000,0,0.000000,6,12,0,18,9.795356,2507630.000000,4261071,6,11713,1,311,311,376406,57183,98.475625,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_16_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,915,1,34,34,10106,1906,0.341730,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_32_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1686,1,53,53,18915,3499,0.608793,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_48_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,2457,1,72,72,27724,5092,0.894343,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_64_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3228,1,91,91,36533,6685,1.174519,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_80_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3999,1,110,110,45342,8278,1.424583,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
aes_ct_96_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4770,1,129,129,54151,9871,1.712613,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
