label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
sort_negative_cl7_O0,Instr,1,1,33,1,0,34,0.361227,1,20,0,21,0.035553,0,92,0,92,0.131665,1,112,0,113,0.167218,0,0.000000,0,0.000000,34,113,0,147,0.528445,2943.897959,3785,119,279,7,0,7,1247,420,1.540124,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl7_O0,Block,1,1,33,1,0,34,0.364287,0,0,0,0,0.000000,0,0,0,0,0.000000,1,20,0,21,0.039299,0,0.000000,0,0.000000,34,21,0,55,0.403586,3196.309091,3785,145,246,7,0,7,1247,420,0.823521,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O0,Instr,1,0,4,0,0,4,0.005711,0,4,0,4,0.002787,0,168,0,168,0.155197,0,172,0,172,0.157984,0,0.000000,0,0.000000,4,172,0,176,0.163695,5381.835227,10353,176,0,1,0,0,809,217,1.886251,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_cl39_O0,Instr,1,0,4,0,0,4,0.006310,0,4,0,4,0.003385,0,70,0,70,0.057638,0,74,0,74,0.061023,0,0.000000,0,0.000000,4,74,0,78,0.067333,5460.756410,8927,74,102,1,0,0,809,217,0.873481,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O0,Instr,1,1,4,0,0,4,0.006623,0,4,0,4,0.003461,0,42,0,42,0.042435,0,46,0,46,0.045896,0,0.000000,0,0.000000,4,46,0,50,0.052519,5616.160000,8927,46,130,1,0,0,809,217,0.558599,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O0,Block,1,1,4,0,0,4,0.006844,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.003650,0,0.000000,0,0.000000,4,4,0,8,0.010494,6944.750000,8943,56,120,1,0,0,809,217,0.128392,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O0,Instr,1,0,4,0,0,4,0.005878,0,4,0,4,0.003033,0,137,0,137,0.144683,0,141,0,141,0.147716,0,0.000000,0,0.000000,4,141,0,145,0.153594,4469.834483,8782,145,0,1,0,0,703,183,1.310743,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_cl39_O0,Instr,1,0,4,0,0,4,0.006026,0,4,0,4,0.002888,0,49,0,49,0.047825,0,53,0,53,0.050713,0,0.000000,0,0.000000,4,53,0,57,0.056739,4396.929825,7390,53,92,1,0,0,703,183,0.532837,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O0,Instr,1,1,4,0,0,4,0.006262,0,4,0,4,0.003189,0,32,0,32,0.033009,0,36,0,36,0.036198,0,0.000000,0,0.000000,4,36,0,40,0.042460,4576.550000,7390,36,109,1,0,0,703,183,0.387236,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O0,Block,1,1,4,0,0,4,0.006355,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.003835,0,0.000000,0,0.000000,4,4,0,8,0.010190,5717.000000,7396,44,101,1,0,0,703,183,0.105904,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O0,Instr,1,0,33,1,0,34,0.343542,1,20,0,21,0.028932,0,330,0,330,0.380379,1,350,0,351,0.409311,0,0.000000,0,0.000000,34,351,0,385,0.752853,3323.768831,4845,377,13,7,0,7,1223,412,3.472069,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_cl39_O0,Instr,1,0,33,1,0,34,0.361477,1,20,0,21,0.037523,0,118,0,118,0.176026,1,138,0,139,0.213549,0,0.000000,0,0.000000,34,139,0,173,0.575026,2877.121387,3747,145,245,7,0,7,1223,412,1.724467,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O0,Instr,1,1,33,1,0,34,0.351237,1,20,0,21,0.032175,0,92,0,92,0.124937,1,112,0,113,0.157112,0,0.000000,0,0.000000,34,113,0,147,0.508349,2922.517007,3747,119,271,7,0,7,1223,412,1.542352,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O0,Block,1,1,33,1,0,34,0.361681,0,0,0,0,0.000000,0,0,0,0,0.000000,1,20,0,21,0.039068,0,0.000000,0,0.000000,34,21,0,55,0.400749,3169.490909,3747,145,238,7,0,7,1223,412,0.816896,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl30_O0,Instr,1,0,4,0,0,4,0.005534,0,4,0,4,0.002906,0,162,0,162,0.144782,0,166,0,166,0.147687,0,0.000000,0,0.000000,4,166,0,170,0.153221,5291.423529,10095,170,0,1,0,0,778,208,1.786503,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_cl30_O0,Instr,1,0,4,0,0,4,0.005922,0,4,0,4,0.003230,0,57,0,57,0.051613,0,61,0,61,0.054842,0,0.000000,0,0.000000,4,61,0,65,0.060764,5375.015385,8810,61,109,1,0,0,778,208,0.697536,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl30_O0,Instr,1,1,4,0,0,4,0.006266,0,4,0,4,0.003063,0,39,0,39,0.035844,0,43,0,43,0.038907,0,0.000000,0,0.000000,4,43,0,47,0.045173,5507.212766,8810,43,127,1,0,0,778,208,0.517840,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl30_O0,Block,1,1,4,0,0,4,0.006657,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.003509,0,0.000000,0,0.000000,4,4,0,8,0.010166,6844.000000,8818,43,127,1,0,0,778,208,0.120042,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl30_O0,Instr,1,0,4,0,0,4,0.005789,0,4,0,4,0.002777,0,131,0,131,0.138286,0,135,0,135,0.141063,0,0.000000,0,0.000000,4,135,0,139,0.146852,4378.043165,8524,139,0,1,0,0,672,174,1.227287,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_cl30_O0,Instr,1,0,4,0,0,4,0.005747,0,4,0,4,0.003015,0,39,0,39,0.041690,0,43,0,43,0.044705,0,0.000000,0,0.000000,4,43,0,47,0.050452,4336.297872,7273,43,96,1,0,0,672,174,0.430019,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl30_O0,Instr,1,1,4,0,0,4,0.006289,0,4,0,4,0.003169,0,30,0,30,0.030976,0,34,0,34,0.034145,0,0.000000,0,0.000000,4,34,0,38,0.040434,4535.000000,7273,34,105,1,0,0,672,174,0.362052,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl30_O0,Block,1,1,4,0,0,4,0.006092,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.003045,0,0.000000,0,0.000000,4,4,0,8,0.009137,5619.250000,7273,34,105,1,0,0,672,174,0.104771,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl30_O0,Instr,1,0,33,1,0,34,0.349047,1,20,0,21,0.029103,0,310,0,310,0.352734,1,330,0,331,0.381837,0,0.000000,0,0.000000,34,331,0,365,0.730884,3182.706849,4539,357,13,7,0,7,1100,385,3.217017,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_cl30_O0,Instr,1,0,33,1,0,34,0.364146,1,20,0,21,0.031598,0,86,0,86,0.106806,1,106,0,107,0.138404,0,0.000000,0,0.000000,34,107,0,141,0.502550,2824.014184,3582,113,257,7,0,7,1100,385,1.476524,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl30_O0,Instr,1,1,33,1,0,34,0.371700,1,20,0,21,0.036055,0,86,0,86,0.116272,1,106,0,107,0.152327,0,0.000000,0,0.000000,34,107,0,141,0.524027,2824.014184,3582,113,257,7,0,7,1100,385,1.483215,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl30_O0,Block,1,1,33,1,0,34,0.364088,0,0,0,0,0.000000,0,0,0,0,0.000000,1,20,0,21,0.040771,0,0.000000,0,0.000000,34,21,0,55,0.404859,3034.581818,3582,113,250,7,0,7,1100,385,0.828297,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc5_O0,Instr,1,0,33,1,0,34,0.336988,1,20,0,21,0.023090,0,467,0,467,0.270098,1,487,0,488,0.293188,0,0.000000,0,0.000000,34,488,0,522,0.630176,8052.963602,11330,525,13,7,0,7,3226,902,7.365917,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_gcc5_O0,Instr,1,0,33,1,0,34,0.337156,1,20,0,21,0.023785,0,219,0,219,0.119524,1,239,0,240,0.143309,0,0.000000,0,0.000000,34,240,0,274,0.480465,7084.390511,9559,253,285,7,0,7,3226,902,3.746094,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc5_O0,Instr,1,1,33,1,0,34,0.334623,1,20,0,21,0.023237,0,171,0,171,0.092491,1,191,0,192,0.115729,0,0.000000,0,0.000000,34,192,0,226,0.450352,7077.539823,9460,198,340,7,0,7,3226,902,3.178697,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc5_O0,Block,1,1,33,1,0,34,0.332274,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.034977,0,0.000000,0,0.000000,34,28,0,62,0.367252,7818.838710,9527,253,278,7,0,7,3226,902,1.230467,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc5_O0,Instr,1,0,33,1,0,34,0.331471,1,20,0,21,0.021515,0,384,0,384,0.221006,1,404,0,405,0.242521,0,0.000000,0,0.000000,34,405,0,439,0.573992,6589.348519,9382,442,13,7,0,7,2758,767,5.278861,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_gcc5_O0,Instr,1,0,33,1,0,34,0.332583,1,20,0,21,0.022897,0,165,0,165,0.095834,1,185,0,186,0.118731,0,0.000000,0,0.000000,34,186,0,220,0.451315,5717.086364,7784,199,256,7,0,7,2758,767,2.609056,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc5_O0,Instr,1,1,33,1,0,34,0.333370,1,20,0,21,0.022714,0,132,0,132,0.077955,1,152,0,153,0.100670,0,0.000000,0,0.000000,34,153,0,187,0.434040,5729.064171,7688,159,296,7,0,7,2758,767,2.277650,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc5_O0,Block,1,1,33,1,0,34,0.332194,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.028616,0,0.000000,0,0.000000,34,28,0,62,0.360810,6329.290323,7752,199,249,7,0,7,2758,767,1.048191,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc5_O0,Instr,1,0,33,1,0,34,0.331366,1,20,0,21,0.022890,0,296,0,296,0.196726,1,316,0,317,0.219616,0,0.000000,0,0.000000,34,317,0,351,0.550982,3936.116809,5165,354,13,7,0,7,1188,416,3.297092,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_gcc5_O0,Instr,1,0,33,1,0,34,0.351664,1,20,0,21,0.032456,0,139,0,139,0.159680,1,159,0,160,0.192136,0,0.000000,0,0.000000,34,160,0,194,0.543800,3103.288660,3963,173,194,7,0,7,1188,416,1.869854,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc5_O0,Instr,1,1,33,1,0,34,0.355201,1,20,0,21,0.034039,0,106,0,106,0.132281,1,126,0,127,0.166320,0,0.000000,0,0.000000,34,127,0,161,0.521521,3111.621118,3867,133,234,7,0,7,1188,416,1.623003,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc5_O0,Block,1,1,33,1,0,34,0.362430,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.046344,0,0.000000,0,0.000000,34,28,0,62,0.408774,3327.806452,3931,173,187,7,0,7,1188,416,0.865822,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc8_O0,Instr,1,0,33,1,0,34,0.332203,1,20,0,21,0.022086,0,447,0,447,0.238402,1,467,0,468,0.260489,0,0.000000,0,0.000000,34,468,0,502,0.592692,7987.872510,11210,505,13,7,0,7,3153,869,7.160924,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_gcc8_O0,Instr,1,0,33,1,0,34,0.334837,1,20,0,21,0.024120,0,219,0,219,0.125578,1,239,0,240,0.149698,0,0.000000,0,0.000000,34,240,0,274,0.484535,7161.332117,9670,253,265,7,0,7,3153,869,3.737281,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc8_O0,Instr,1,1,33,1,0,34,0.336036,1,20,0,21,0.023911,0,171,0,171,0.097868,1,191,0,192,0.121778,0,0.000000,0,0.000000,34,192,0,226,0.457815,7153.212389,9571,198,320,7,0,7,3153,869,3.177488,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_gcc8_O0,Block,1,1,33,1,0,34,0.334961,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.031024,0,0.000000,0,0.000000,34,28,0,62,0.365986,7900.290323,9638,253,258,7,0,7,3153,869,1.214515,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc8_O0,Instr,1,0,33,1,0,34,0.328715,1,20,0,21,0.021575,0,364,0,364,0.210522,1,384,0,385,0.232097,0,0.000000,0,0.000000,34,385,0,419,0.560812,6507.990453,9257,422,13,7,0,7,2685,734,4.934208,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_gcc8_O0,Instr,1,0,33,1,0,34,0.330614,1,20,0,21,0.022694,0,165,0,165,0.091656,1,185,0,186,0.114350,0,0.000000,0,0.000000,34,186,0,220,0.444964,5778.759091,7893,199,236,7,0,7,2685,734,2.670847,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc8_O0,Instr,1,1,33,1,0,34,0.333544,1,20,0,21,0.022630,0,132,0,132,0.078144,1,152,0,153,0.100774,0,0.000000,0,0.000000,34,153,0,187,0.434318,5788.716578,7797,159,276,7,0,7,2685,734,2.275696,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_gcc8_O0,Block,1,1,33,1,0,34,0.332895,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.029502,0,0.000000,0,0.000000,34,28,0,62,0.362397,6408.741935,7861,199,229,7,0,7,2685,734,1.056595,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc8_O0,Instr,1,0,33,1,0,34,0.332994,1,20,0,21,0.023643,0,296,0,296,0.204329,1,316,0,317,0.227973,0,0.000000,0,0.000000,34,317,0,351,0.560966,3936.116809,5165,354,13,7,0,7,1188,416,3.254789,1,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_gcc8_O0,Instr,1,0,33,1,0,34,0.350652,1,20,0,21,0.033350,0,139,0,139,0.158543,1,159,0,160,0.191893,0,0.000000,0,0.000000,34,160,0,194,0.542545,3103.288660,3963,173,194,7,0,7,1188,416,1.872290,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc8_O0,Instr,1,1,33,1,0,34,0.355163,1,20,0,21,0.035714,0,106,0,106,0.140687,1,126,0,127,0.176401,0,0.000000,0,0.000000,34,127,0,161,0.531564,3111.621118,3867,133,234,7,0,7,1188,416,1.614235,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_gcc8_O0,Block,1,1,33,1,0,34,0.352471,0,0,0,0,0.000000,0,0,0,0,0.000000,1,27,0,28,0.039176,0,0.000000,0,0.000000,34,28,0,62,0.391647,3327.806452,3931,173,187,7,0,7,1188,416,0.862345,1,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl7_O3,Instr,1,0,1,0,0,1,0.001345,0,1,0,1,0.000577,0,63,0,63,0.074630,0,64,0,64,0.075207,0,0.000000,0,0.000000,1,64,0,65,0.076553,3354.230769,6180,65,0,1,0,0,452,100,0.492061,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_cl7_O3,Instr,1,0,1,0,0,1,0.001663,0,1,0,1,0.000604,0,39,0,39,0.050308,0,40,0,40,0.050912,0,0.000000,0,0.000000,1,40,0,41,0.052575,3438.365854,5186,40,25,1,0,0,452,100,0.314495,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl7_O3,Instr,1,1,1,0,0,1,0.001365,0,1,0,1,0.000662,0,3,0,3,0.004653,0,4,0,4,0.005315,0,0.000000,0,0.000000,1,4,0,5,0.006680,3188.800000,5186,4,61,1,0,0,452,100,0.049944,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_cl7_O3,Block,1,1,1,0,0,1,0.002016,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.001198,0,0.000000,0,0.000000,1,1,0,2,0.003214,5279.000000,5386,31,34,1,0,0,452,100,0.031014,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl7_O3,Instr,1,0,1,0,0,1,0.001619,0,1,0,1,0.000817,0,37,0,37,0.060239,0,38,0,38,0.061056,0,0.000000,0,0.000000,1,38,0,39,0.062675,2431.615385,4717,39,0,1,0,0,360,75,0.246863,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_cl7_O3,Instr,1,0,1,0,0,1,0.001729,0,1,0,1,0.001250,0,20,0,20,0.033209,0,21,0,21,0.034459,0,0.000000,0,0.000000,1,21,0,22,0.036188,2558.909091,3926,21,18,1,0,0,360,75,0.148693,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl7_O3,Instr,1,1,1,0,0,1,0.002509,0,1,0,1,0.001400,0,2,0,2,0.004217,0,3,0,3,0.005617,0,0.000000,0,0.000000,1,3,0,4,0.008126,2550.250000,3926,3,36,1,0,0,360,75,0.036983,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl7_O3,Block,1,1,1,0,0,1,0.001919,0,0,0,0,0.000000,0,0,0,0,0.000000,0,1,0,1,0.001229,0,0.000000,0,0.000000,1,1,0,2,0.003148,3985.000000,4058,21,18,1,0,0,360,75,0.025240,0,0000,0,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl7_O3,Instr,1,0,57,20,0,77,1.331398,6,16,0,22,0.258251,0,190,0,190,0.337211,6,206,0,212,0.595462,0,0.000000,0,0.000000,63,226,0,289,1.926860,1696.117647,2231,248,42,13,0,32,972,329,3.075972,6,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_cl7_O3,Instr,1,0,57,20,0,77,1.348650,6,16,0,22,0.258615,0,113,0,113,0.219372,6,129,0,135,0.477988,0,0.000000,0,0.000000,63,149,0,212,1.826637,1498.070755,1764,158,132,13,0,32,972,329,2.617170,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl7_O3,Instr,1,1,57,20,0,77,1.340439,6,16,0,22,0.258288,0,16,0,16,0.031424,6,32,0,38,0.289713,0,0.000000,0,0.000000,63,52,0,115,1.630152,1529.782609,1753,61,229,13,0,32,972,329,2.075987,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl7_O3,Block,1,1,57,20,0,77,1.342235,0,0,0,0,0.000000,0,0,0,0,0.000000,6,16,0,22,0.260649,0,0.000000,0,0.000000,63,36,0,99,1.602884,1560.565657,1770,137,134,13,0,32,972,329,1.997925,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O3,Instr,1,0,33,14,0,47,0.677653,3,21,0,24,0.091003,0,208,0,208,0.264888,3,229,0,232,0.355891,0,0.000000,0,0.000000,36,243,0,279,1.033545,2661.573477,3676,242,9,7,0,20,944,294,2.584540,3,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_cl39_O3,Instr,1,0,33,14,0,47,0.686397,3,21,0,24,0.095615,0,141,0,141,0.214960,3,162,0,165,0.310575,0,0.000000,0,0.000000,36,176,0,212,0.996972,2338.396226,3006,168,83,7,0,20,944,294,2.095014,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O3,Instr,1,1,33,14,0,47,0.690875,3,21,0,24,0.097301,0,12,0,12,0.020185,3,33,0,36,0.117486,0,0.000000,0,0.000000,36,47,0,83,0.808361,2310.265060,2992,39,212,7,0,20,944,294,1.248920,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl39_O3,Block,1,1,33,14,0,47,0.685035,0,0,0,0,0.000000,0,0,0,0,0.000000,3,21,0,24,0.094676,0,0.000000,0,0.000000,36,35,0,71,0.779712,2383.366197,3018,92,153,7,0,20,944,294,1.174132,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O3,Instr,1,0,33,14,0,47,0.699440,3,21,0,24,0.104223,0,108,0,108,0.195576,3,129,0,132,0.299799,0,0.000000,0,0.000000,36,143,0,179,0.999238,1629.301676,2207,142,9,7,0,20,568,198,1.692117,3,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_multiplex_cl39_O3,Instr,1,0,33,14,0,47,0.704183,3,21,0,24,0.105764,0,61,0,61,0.117966,3,82,0,85,0.223729,0,0.000000,0,0.000000,36,96,0,132,0.927912,1461.439394,1740,88,63,7,0,20,568,198,1.412755,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O3,Instr,1,1,33,14,0,47,0.702865,3,21,0,24,0.107262,0,10,0,10,0.019909,3,31,0,34,0.127171,0,0.000000,0,0.000000,36,45,0,81,0.830036,1476.962963,1729,37,114,7,0,20,568,198,1.135231,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_multiplex_cl39_O3,Block,1,1,33,14,0,47,0.700950,0,0,0,0,0.000000,0,0,0,0,0.000000,3,21,0,24,0.106479,0,0.000000,0,0.000000,36,35,0,71,0.807429,1506.577465,1744,56,89,7,0,20,568,198,1.080766,3,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O3,Instr,1,0,57,20,0,77,1.326301,6,16,0,22,0.256357,0,190,0,190,0.332930,6,206,0,212,0.589287,0,0.000000,0,0.000000,63,226,0,289,1.915588,1696.117647,2231,248,42,13,0,32,972,329,3.069633,6,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_negative_cl39_O3,Instr,1,0,57,20,0,77,1.341389,6,16,0,22,0.257454,0,113,0,113,0.216789,6,129,0,135,0.474243,0,0.000000,0,0.000000,63,149,0,212,1.815632,1498.070755,1764,158,132,13,0,32,972,329,2.607669,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O3,Instr,1,1,57,20,0,77,1.333977,6,16,0,22,0.257696,0,16,0,16,0.031048,6,32,0,38,0.288744,0,0.000000,0,0.000000,63,52,0,115,1.622721,1529.782609,1753,61,229,13,0,32,972,329,2.072538,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_negative_cl39_O3,Block,1,1,57,20,0,77,1.336961,0,0,0,0,0.000000,0,0,0,0,0.000000,6,16,0,22,0.260105,0,0.000000,0,0.000000,63,36,0,99,1.597066,1560.565657,1770,137,134,13,0,32,972,329,1.991596,6,0000,7,0,0,inf,shadow,0,std,boolector,0
sort_cl30_O3,Instr,1,0,33,14,0,47,0.685323,3,21,0,24,0.090077,0,217,0,217,0.305164,3,238,0,241,0.395241,0,0.000000,0,0.000000,36,252,0,288,1.080563,2517.381944,3444,251,9,7,0,20,881,304,2.646563,3,0000,7,0,0,inf,self-comp,0,std,boolector,0
sort_cl30_O3,Instr,1,0,33,14,0,47,0.688717,3,21,0,24,0.095732,0,141,0,141,0.216203,3,162,0,165,0.311935,0,0.000000,0,0.000000,36,176,0,212,1.000652,2269.858491,2890,168,92,7,0,20,881,304,2.084773,3,0000,7,0,0,inf,shadow,0,std,boolector,0
