label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
ct_eq_8_cl39_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.010546,0,4,0,4,0.010546,0,0.000000,0,0.000000,0,4,0,4,0.010546,338.000000,431,4,0,1,0,0,69,16,0.020890,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_cl39_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.004978,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl39_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.004394,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl39_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.004047,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O0,Instr,1,0,4,0,0,4,0.007669,0,4,0,4,0.004390,0,49,0,49,0.099613,0,53,0,53,0.104003,0,0.000000,0,0.000000,4,53,0,57,0.111672,1599.333333,3442,57,0,1,0,0,289,81,0.333392,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_cl7_O0,Instr,1,0,4,0,0,4,0.009273,0,4,0,4,0.007519,0,0,0,0,0.000000,0,4,0,4,0.007519,0,0.000000,0,0.000000,4,4,0,8,0.016792,2193.250000,2408,4,53,1,0,0,289,81,0.065562,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O0,Instr,1,1,4,0,0,4,0.009265,0,4,0,4,0.006532,0,0,0,0,0.000000,0,4,0,4,0.006532,0,0.000000,0,0.000000,4,4,0,8,0.015797,2193.250000,2408,4,53,1,0,0,289,81,0.065842,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O0,Block,1,1,4,0,0,4,0.009684,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.007690,0,0.000000,0,0.000000,4,4,0,8,0.017374,2193.250000,2408,4,53,1,0,0,289,81,0.066823,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.010902,0,4,0,4,0.010902,0,0.000000,0,0.000000,0,4,0,4,0.010902,338.000000,431,4,0,1,0,0,69,16,0.021906,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_cl7_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.005070,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.004244,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_cl7_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,69,16,0.004298,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O0,Instr,1,0,4,0,0,4,0.008464,0,4,0,4,0.005449,0,32,0,32,0.059890,0,36,0,36,0.065339,0,0.000000,0,0.000000,4,36,0,40,0.073803,1913.250000,3150,43,0,1,0,0,256,64,0.237443,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_gcc5_O0,Instr,1,0,4,0,0,4,0.010528,0,4,0,4,0.008088,0,5,0,5,0.008613,0,9,0,9,0.016701,0,0.000000,0,0.000000,4,9,0,13,0.027229,1975.384615,2366,12,31,1,0,0,256,64,0.091291,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O0,Instr,1,1,4,0,0,4,0.010573,0,4,0,4,0.008371,0,4,0,4,0.007345,0,8,0,8,0.015716,0,0.000000,0,0.000000,4,8,0,12,0.026289,1851.250000,2100,8,35,1,0,0,256,64,0.085868,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O0,Block,1,1,4,0,0,4,0.010749,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,0.009772,0,0.000000,0,0.000000,4,5,0,9,0.020521,1876.000000,2184,12,31,1,0,0,256,64,0.065913,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,9,0,9,0.023662,0,9,0,9,0.023662,0,0.000000,0,0.000000,0,9,0,9,0.023662,596.444444,1266,10,0,1,0,0,100,25,0.047409,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_gcc5_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004793,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.005181,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc5_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004681,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O0,Instr,1,0,4,0,0,4,0.008234,0,4,0,4,0.005860,0,32,0,32,0.058880,0,36,0,36,0.064740,0,0.000000,0,0.000000,4,36,0,40,0.072973,1913.250000,3150,43,0,1,0,0,256,64,0.241081,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_gcc8_O0,Instr,1,0,4,0,0,4,0.009375,0,4,0,4,0.007218,0,5,0,5,0.007954,0,9,0,9,0.015172,0,0.000000,0,0.000000,4,9,0,13,0.024547,1975.384615,2366,12,31,1,0,0,256,64,0.091342,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O0,Instr,1,1,4,0,0,4,0.010198,0,4,0,4,0.008166,0,4,0,4,0.007572,0,8,0,8,0.015738,0,0.000000,0,0.000000,4,8,0,12,0.025936,1851.250000,2100,8,35,1,0,0,256,64,0.085369,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O0,Block,1,1,4,0,0,4,0.010939,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,0.009289,0,0.000000,0,0.000000,4,5,0,9,0.020228,1876.000000,2184,12,31,1,0,0,256,64,0.067188,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,9,0,9,0.023524,0,9,0,9,0.023524,0,0.000000,0,0.000000,0,9,0,9,0.023524,596.444444,1266,10,0,1,0,0,100,25,0.047070,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_8_gcc8_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004778,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004837,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_8_gcc8_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004725,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O0,Instr,1,0,4,0,0,4,0.008366,0,4,0,4,0.005976,0,44,0,44,0.094624,0,48,0,48,0.100600,0,0.000000,0,0.000000,4,48,0,52,0.108966,1419.711538,3024,52,0,1,0,0,250,71,0.295258,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl30_O0,Instr,1,0,4,0,0,4,0.010073,0,4,0,4,0.007568,0,0,0,0,0.000000,0,4,0,4,0.007568,0,0.000000,0,0.000000,4,4,0,8,0.017641,1977.000000,2155,4,48,1,0,0,250,71,0.063252,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O0,Instr,1,1,4,0,0,4,0.009330,0,4,0,4,0.006753,0,0,0,0,0.000000,0,4,0,4,0.006753,0,0.000000,0,0.000000,4,4,0,8,0.016083,1977.000000,2155,4,48,1,0,0,250,71,0.062207,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O0,Block,1,1,4,0,0,4,0.010166,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.007837,0,0.000000,0,0.000000,4,4,0,8,0.018003,1977.000000,2155,4,48,1,0,0,250,71,0.064024,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,6,0,6,0.016215,0,6,0,6,0.016215,0,0.000000,0,0.000000,0,6,0,6,0.016215,430.500000,1050,6,0,1,0,0,75,18,0.031577,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl30_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6,1,0,0,75,18,0.004226,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6,1,0,0,75,18,0.004332,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl30_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6,1,0,0,75,18,0.004289,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O0,Instr,1,0,4,0,0,4,0.007441,0,4,0,4,0.004885,0,45,0,45,0.092742,0,49,0,49,0.097627,0,0.000000,0,0.000000,4,49,0,53,0.105068,1508.018868,3316,53,0,1,0,0,271,74,0.306912,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl39_O0,Instr,1,0,4,0,0,4,0.009562,0,4,0,4,0.007698,0,0,0,0,0.000000,0,4,0,4,0.007698,0,0.000000,0,0.000000,4,4,0,8,0.017260,2135.000000,2313,4,49,1,0,0,271,74,0.064892,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O0,Instr,1,1,4,0,0,4,0.014061,0,4,0,4,0.006700,0,0,0,0,0.000000,0,4,0,4,0.006700,0,0.000000,0,0.000000,4,4,0,8,0.020761,2135.000000,2313,4,49,1,0,0,271,74,0.069094,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O0,Block,1,1,4,0,0,4,0.014535,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.007977,0,0.000000,0,0.000000,4,4,0,8,0.022512,2135.000000,2313,4,49,1,0,0,271,74,0.070205,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.011036,0,4,0,4,0.011036,0,0.000000,0,0.000000,0,4,0,4,0.011036,338.000000,431,4,0,1,0,0,67,15,0.021286,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl39_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004413,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004652,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl39_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004122,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O0,Instr,1,0,4,0,0,4,0.006486,0,4,0,4,0.004063,0,47,0,47,0.091144,0,51,0,51,0.095207,0,0.000000,0,0.000000,4,51,0,55,0.101693,1560.254545,3367,55,0,1,0,0,277,76,0.318440,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl7_O0,Instr,1,0,4,0,0,4,0.009169,0,4,0,4,0.006601,0,0,0,0,0.000000,0,4,0,4,0.006601,0,0.000000,0,0.000000,4,4,0,8,0.015770,2161.750000,2351,4,51,1,0,0,277,76,0.064345,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O0,Instr,1,1,4,0,0,4,0.010320,0,4,0,4,0.007311,0,0,0,0,0.000000,0,4,0,4,0.007311,0,0.000000,0,0.000000,4,4,0,8,0.017631,2161.750000,2351,4,51,1,0,0,277,76,0.065402,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O0,Block,1,1,4,0,0,4,0.010129,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.006777,0,0.000000,0,0.000000,4,4,0,8,0.016906,2161.750000,2351,4,51,1,0,0,277,76,0.065576,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.010844,0,4,0,4,0.010844,0,0.000000,0,0.000000,0,4,0,4,0.010844,338.000000,431,4,0,1,0,0,67,15,0.021755,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_cl7_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004849,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004216,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_cl7_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4,1,0,0,67,15,0.004019,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O0,Instr,1,0,4,0,0,4,0.007847,0,4,0,4,0.004924,0,34,0,34,0.060539,0,38,0,38,0.065463,0,0.000000,0,0.000000,4,38,0,42,0.073309,1904.095238,3152,43,0,1,0,0,258,65,0.247533,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_gcc5_O0,Instr,1,0,4,0,0,4,0.010358,0,4,0,4,0.007627,0,5,0,5,0.008417,0,9,0,9,0.016044,0,0.000000,0,0.000000,4,9,0,13,0.026402,1985.846154,2368,12,31,1,0,0,258,65,0.091015,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O0,Instr,1,1,4,0,0,4,0.010232,0,4,0,4,0.007700,0,4,0,4,0.008342,0,8,0,8,0.016042,0,0.000000,0,0.000000,4,8,0,12,0.026274,1862.416667,2102,8,35,1,0,0,258,65,0.085828,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O0,Block,1,1,4,0,0,4,0.010340,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,0.010853,0,0.000000,0,0.000000,4,5,0,9,0.021193,1886.888889,2186,12,31,1,0,0,258,65,0.066998,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,9,0,9,0.023454,0,9,0,9,0.023454,0,0.000000,0,0.000000,0,9,0,9,0.023454,594.222222,1256,10,0,1,0,0,98,24,0.045802,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_gcc5_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,98,24,0.004593,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,98,24,0.004764,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc5_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,98,24,0.004556,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O0,Instr,1,0,4,0,0,4,0.008289,0,4,0,4,0.005584,0,34,0,34,0.064110,0,38,0,38,0.069694,0,0.000000,0,0.000000,4,38,0,42,0.077983,1904.095238,3152,43,0,1,0,0,258,65,0.250500,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_gcc8_O0,Instr,1,0,4,0,0,4,0.009778,0,4,0,4,0.007174,0,5,0,5,0.006949,0,9,0,9,0.014123,0,0.000000,0,0.000000,4,9,0,13,0.023901,1985.846154,2368,12,31,1,0,0,258,65,0.091564,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O0,Instr,1,1,4,0,0,4,0.010056,0,4,0,4,0.007905,0,4,0,4,0.007416,0,8,0,8,0.015321,0,0.000000,0,0.000000,4,8,0,12,0.025377,1862.416667,2102,8,35,1,0,0,258,65,0.084401,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O0,Block,1,1,4,0,0,4,0.010608,0,0,0,0,0.000000,0,0,0,0,0.000000,0,5,0,5,0.009524,0,0.000000,0,0.000000,4,5,0,9,0.020132,1886.888889,2186,12,31,1,0,0,258,65,0.066141,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,9,0,9,0.022484,0,9,0,9,0.022484,0,0.000000,0,0.000000,0,9,0,9,0.022484,595.555556,1262,10,0,1,0,0,100,25,0.045892,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_eq_int_gcc8_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.005498,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O3,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.005086,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_eq_int_gcc8_O3,Block,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,10,1,0,0,100,25,0.004594,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_is_zero_8_cl30_O0,Instr,1,0,3,0,0,3,0.007093,0,3,0,3,0.005473,0,27,0,27,0.063210,0,30,0,30,0.068682,0,0.000000,0,0.000000,3,30,0,33,0.075775,1098.333333,2239,33,0,1,0,0,187,51,0.172908,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
ct_is_zero_8_cl30_O0,Instr,1,0,3,0,0,3,0.008425,0,3,0,3,0.011211,0,0,0,0,0.000000,0,3,0,3,0.011211,0,0.000000,0,0.000000,3,3,0,6,0.019636,1413.000000,1550,3,30,1,0,0,187,51,0.047112,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_is_zero_8_cl30_O0,Instr,1,1,3,0,0,3,0.008447,0,3,0,3,0.006187,0,0,0,0,0.000000,0,3,0,3,0.006187,0,0.000000,0,0.000000,3,3,0,6,0.014634,1413.000000,1550,3,30,1,0,0,187,51,0.042183,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_is_zero_8_cl30_O0,Block,1,1,3,0,0,3,0.009160,0,0,0,0,0.000000,0,0,0,0,0.000000,0,3,0,3,0.006655,0,0.000000,0,0.000000,3,3,0,6,0.015815,1413.000000,1550,3,30,1,0,0,187,51,0.043481,0,0000,0,0,0,inf,shadow,0,std,boolector,0
ct_is_zero_8_cl30_O3,Instr,1,0,0,0,0,0,0.000000,0,0,0,0,0.000000,0,4,0,4,0.011348,0,4,0,4,0.011348,0,0.000000,0,0.000000,0,4,0,4,0.011348,357.750000,826,4,0,1,0,0,63,15,0.022547,0,0000,0,0,0,inf,self-comp,0,std,boolector,0
