label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Term SAT,Term UNSAT,Term other,Term total,Term time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,85676,1,1941,2115,888111,166336,27.841706,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102762,1,2325,2512,1065410,199544,33.750144,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,72958,1,594,1198,376962,78680,11.221582,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,116156,1,943,1640,600376,125525,17.826709,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,173751,1,1400,2222,898106,187955,27.378754,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,231349,1,1864,2811,1195973,250411,35.759660,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,288944,1,2321,3393,1493699,312838,44.334979,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,346542,1,2785,3982,1791566,375294,53.730542,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6249,1,106,449,77235,13257,2.608093,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,12485,1,191,926,154195,26399,5.324890,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,18721,1,276,1403,231155,39541,7.820299,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,24957,1,361,1880,308115,52683,10.394866,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,31212,1,449,2360,385163,65843,12.977297,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,36714,1,536,2790,452808,77420,15.344483,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,17456,1,401,587,179283,33489,5.680759,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,34511,1,786,969,356493,66703,11.393672,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51566,1,1171,1351,533699,99914,17.317195,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,68621,1,1556,1733,710905,133125,23.218719,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,85676,1,1941,2115,888111,166336,28.675294,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102762,1,2325,2512,1065410,199544,34.296950,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,72958,1,594,1198,376962,78680,11.172735,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,116156,1,943,1640,600376,125525,18.067987,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,173751,1,1400,2222,898106,187955,27.514575,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,231349,1,1864,2811,1195973,250411,36.776952,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,288944,1,2321,3393,1493699,312838,45.257785,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,346542,1,2785,3982,1791566,375294,54.934222,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6249,1,106,449,77235,13257,2.667461,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,12485,1,191,926,154195,26399,5.263752,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,18721,1,276,1403,231155,39541,7.804404,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,24957,1,361,1880,308115,52683,10.630165,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,31212,1,449,2360,385163,65843,12.931330,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,36714,1,536,2790,452808,77420,15.262075,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,17456,1,401,587,179283,33489,5.718502,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,34511,1,786,969,356493,66703,11.338042,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51566,1,1171,1351,533699,99914,17.054412,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,68621,1,1556,1733,710905,133125,22.832368,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,85676,1,1941,2115,888111,166336,28.592221,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102762,1,2325,2512,1065410,199544,34.141296,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,72958,1,594,1198,376962,78680,11.157132,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,116156,1,943,1640,600376,125525,18.159053,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,173751,1,1400,2222,898106,187955,27.255613,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,231349,1,1864,2811,1195973,250411,36.586228,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,288944,1,2321,3393,1493699,312838,44.960187,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,346542,1,2785,3982,1791566,375294,54.602440,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6249,1,106,449,77235,13257,2.651566,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,12485,1,191,926,154195,26399,5.272830,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,18721,1,276,1403,231155,39541,7.811407,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,24957,1,361,1880,308115,52683,10.440446,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,31212,1,449,2360,385163,65843,13.102354,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,36714,1,536,2790,452808,77420,15.309236,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,17456,1,401,587,179283,33489,5.816396,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,34511,1,786,969,356493,66703,11.403560,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51566,1,1171,1351,533699,99914,17.331175,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,68621,1,1556,1733,710905,133125,22.866042,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,85676,1,1941,2115,888111,166336,28.962629,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102762,1,2325,2512,1065410,199544,34.972605,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,72958,1,594,1198,376962,78680,11.387463,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,116156,1,943,1640,600376,125525,18.648453,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,173751,1,1400,2222,898106,187955,27.361254,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,231349,1,1864,2811,1195973,250411,35.931936,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,288944,1,2321,3393,1493699,312838,44.897737,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha512_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,346542,1,2785,3982,1791566,375294,55.411704,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6249,1,106,449,77235,13257,2.624019,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,12485,1,191,926,154195,26399,5.324139,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,18721,1,276,1403,231155,39541,7.859187,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,24957,1,361,1880,308115,52683,10.761215,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,31212,1,449,2360,385163,65843,13.102889,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
chacha20_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,36714,1,536,2790,452808,77420,15.347459,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
sha256_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,17456,1,401,587,179283,33489,5.860278,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
