label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Term SAT,Term UNSAT,Term other,Term total,Term time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
tls1_cbc_remove_padding_patch_320_main,Instr,1,1,2060,1022,0,3082,221.265557,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.265557,172768.122648,347593,0,10961,520,1545,1545,254503,42751,1086.531796,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_384_main,Instr,1,1,2060,1022,0,3082,221.796631,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.796631,173792.122648,348617,0,10961,520,1545,1545,254503,42751,1101.933814,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_64_main,Instr,1,1,1676,638,0,2314,174.805658,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1676,638,0,2314,174.805658,157337.169404,343497,0,10195,520,1163,1163,210361,36227,795.597347,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_128_main,Instr,1,1,1804,766,0,2570,181.172176,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1804,766,0,2570,181.172176,154906.198444,344521,0,10451,520,1291,1291,225081,38403,840.873051,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_192_main,Instr,1,1,1932,894,0,2826,195.399659,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1932,894,0,2826,195.399659,160365.566171,345545,0,10707,520,1419,1419,239801,40579,943.944038,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_256_main,Instr,1,1,2060,1022,0,3082,212.289710,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,212.289710,171744.122648,346569,0,10961,520,1545,1545,254503,42751,1083.623316,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_320_main,Instr,1,1,2060,1022,0,3082,221.004086,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.004086,172768.122648,347593,0,10961,520,1545,1545,254503,42751,1079.042324,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_384_main,Instr,1,1,2060,1022,0,3082,221.334063,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.334063,173792.122648,348617,0,10961,520,1545,1545,254503,42751,1105.708167,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_64_main,Instr,1,1,1676,638,0,2314,174.531402,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1676,638,0,2314,174.531402,157337.169404,343497,0,10195,520,1163,1163,210361,36227,788.755436,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_128_main,Instr,1,1,1804,766,0,2570,180.851796,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1804,766,0,2570,180.851796,154906.198444,344521,0,10451,520,1291,1291,225081,38403,852.614876,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_192_main,Instr,1,1,1932,894,0,2826,194.998086,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1932,894,0,2826,194.998086,160365.566171,345545,0,10707,520,1419,1419,239801,40579,944.916807,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_256_main,Instr,1,1,2060,1022,0,3082,212.506223,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,212.506223,171744.122648,346569,0,10961,520,1545,1545,254503,42751,1075.519809,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_320_main,Instr,1,1,2060,1022,0,3082,220.955770,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,220.955770,172768.122648,347593,0,10961,520,1545,1545,254503,42751,1084.027096,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_384_main,Instr,1,1,2060,1022,0,3082,221.166422,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.166422,173792.122648,348617,0,10961,520,1545,1545,254503,42751,1094.761756,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_64_main,Instr,1,1,1676,638,0,2314,174.421855,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1676,638,0,2314,174.421855,157337.169404,343497,0,10195,520,1163,1163,210361,36227,790.495701,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_128_main,Instr,1,1,1804,766,0,2570,180.954243,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1804,766,0,2570,180.954243,154906.198444,344521,0,10451,520,1291,1291,225081,38403,846.679845,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_192_main,Instr,1,1,1932,894,0,2826,195.360550,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,1932,894,0,2826,195.360550,160365.566171,345545,0,10707,520,1419,1419,239801,40579,948.795487,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_256_main,Instr,1,1,2060,1022,0,3082,212.015592,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,212.015592,171744.122648,346569,0,10961,520,1545,1545,254503,42751,1083.973332,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_320_main,Instr,1,1,2060,1022,0,3082,220.887021,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,220.887021,172768.122648,347593,0,10961,520,1545,1545,254503,42751,1100.663699,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
tls1_cbc_remove_padding_patch_384_main,Instr,1,1,2060,1022,0,3082,221.579970,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,2060,1022,0,3082,221.579970,173792.122648,348617,0,10961,520,1545,1545,254503,42751,1094.232033,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
