label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Term SAT,Term UNSAT,Term other,Term total,Term time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size,max query size,done checks,spared checks,paths,conditions,forks,dba_instructions,x86instructions,wall time,violations,status,exit code,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt
cmp_bytes_O3_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,7532,1,2501,2501,217673,37551,6.240674,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,9032,1,3001,3001,261173,45051,7.311846,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25540,1,501,501,111718,30060,3.048437,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51040,1,1001,1001,223218,60060,6.142475,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,76540,1,1501,1501,334718,90060,9.263440,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102040,1,2001,2001,446218,120060,12.172413,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,127542,1,2501,2501,557736,150062,15.429265,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,153042,1,3001,3001,669236,180062,18.610720,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1530,1,501,501,43655,7549,1.241652,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3030,1,1001,1001,87155,15049,2.436125,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4530,1,1501,1501,130655,22549,3.672523,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6030,1,2001,2001,174155,30049,4.990788,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,7532,1,2501,2501,217673,37551,6.038808,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,9032,1,3001,3001,261173,45051,7.442234,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25540,1,501,501,111718,30060,3.065338,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51040,1,1001,1001,223218,60060,6.143153,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,76540,1,1501,1501,334718,90060,9.381359,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102040,1,2001,2001,446218,120060,12.125187,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,127542,1,2501,2501,557736,150062,15.179346,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,153042,1,3001,3001,669236,180062,18.266018,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1530,1,501,501,43655,7549,1.232996,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3030,1,1001,1001,87155,15049,2.421775,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4530,1,1501,1501,130655,22549,3.760388,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6030,1,2001,2001,174155,30049,4.889807,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,7532,1,2501,2501,217673,37551,6.098256,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,9032,1,3001,3001,261173,45051,7.529160,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25540,1,501,501,111718,30060,3.070927,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51040,1,1001,1001,223218,60060,6.173969,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,76540,1,1501,1501,334718,90060,9.124906,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102040,1,2001,2001,446218,120060,12.175367,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,127542,1,2501,2501,557736,150062,15.379728,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,153042,1,3001,3001,669236,180062,18.784023,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1530,1,501,501,43655,7549,1.247197,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3030,1,1001,1001,87155,15049,2.558483,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4530,1,1501,1501,130655,22549,3.627950,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6030,1,2001,2001,174155,30049,4.893026,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,7532,1,2501,2501,217673,37551,5.984530,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,9032,1,3001,3001,261173,45051,7.439901,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,25540,1,501,501,111718,30060,3.029372,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,51040,1,1001,1001,223218,60060,6.155969,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,76540,1,1501,1501,334718,90060,9.328355,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,102040,1,2001,2001,446218,120060,12.145450,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,127542,1,2501,2501,557736,150062,15.356207,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O0_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,153042,1,3001,3001,669236,180062,18.454597,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,1530,1,501,501,43655,7549,1.227343,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,3030,1,1001,1001,87155,15049,2.478413,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_1500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,4530,1,1501,1501,130655,22549,3.724821,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,6030,1,2001,2001,174155,30049,4.896113,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_2500_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,7532,1,2501,2501,217673,37551,6.243827,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
cmp_bytes_O3_3000_main,Instr,1,1,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0,0,0,0.000000,-nan,0,0,9032,1,3001,3001,261173,45051,7.433045,0,0000,0,0,0,inf,shadow,1,row-map,boolector,0
